userId,movieId,rating,timestamp
132,1,2,1157921785
132,17,3,1157922698
134,1,3,832841103
135,1,4,1009691859
135,2,3,1009692764
136,10,5,832449222
136,15,5,832449934
136,16,5,832449614
136,19,3,832449345
137,1,4,1204859907
139,19,1,1453924016
140,1,3,942924980
140,2,3.5,1085569813
140,6,5,942843185
140,11,4,949667337
141,1,4,1513130643
141,19,2,1513130814
144,1,3.5,1137323419
144,2,3,1137323803
144,10,3,1137323629
144,17,4,1137323659
144,19,3,1136812137
145,1,5,832105242
147,5,4.5,1203267700
149,2,1,902084874
150,3,3,854203124
150,5,3,854203124
150,6,4,854203123
150,7,3,854203124
151,1,5,855947195
151,3,3,855947242
151,9,4,855947372
151,12,3,855947434
153,1,2,1525548642
153,2,2,1525550601
155,1,3,961861723
156,1,4,1106854640
156,11,3,946799769
156,17,4,939884874
156,19,3,1106855017
159,1,4.5,1508640172
160,1,4,971115026
160,2,4,971619578
160,6,2,971115114
160,10,1,971196422
161,1,4,1176751765
162,4,3,836684306
162,16,5,836511416
162,17,5,836510953
166,1,5,1189980529
166,6,3.5,1190828796
166,10,4.5,1190827465
166,17,4,1190828781
167,1,3.5,1154721923
169,1,4.5,1059427918
169,2,4,1078284713
169,3,5,1078284750
169,5,5,1078284788
169,7,4.5,1078284741
169,11,4,1059427956
170,5,3,840473290
170,10,3,840472869
171,1,5,866904159
173,10,3,843397944
173,17,4,843398078
174,10,3,848486985
174,11,5,848487132
176,10,5,840108984
177,1,5,1435533535
177,2,3.5,1435534109
177,7,1,1435534432
177,11,3,1435890660
177,16,3,1435890664
177,19,2,1435534140
178,1,4,1164354911
178,10,4,1164355337
179,1,4,852114051
179,3,4,852114317
179,7,3,852115405
179,9,3,852114156
179,18,4,852115405
179,19,3,840907679
181,5,3,845470124
181,6,3,845469804
181,7,3,845470611
181,10,2,845469438
181,11,5,845469653
181,16,3,845469893
182,1,4,1063289621
182,6,4.5,1054782012
182,10,3.5,1054782216
182,14,4,1063289654
182,16,5,1054783631
182,17,4,1066428620
182,18,5,1055153282
185,1,4,1044311830
186,1,4,1031080831
186,2,4,1031087675
186,10,4,1031088020
187,16,4,1161849621
188,7,4,962559461
191,1,4,829759809
191,6,4,829759809
191,16,4,829759809
191,17,5,829759809
192,10,5,835128874
193,1,2,1435856890
195,6,4,974705807
195,10,4,974705349
195,16,4,974705903
198,17,3,1034136028
199,6,4,1057590506
199,7,3,940544181
199,11,4,940543988
199,20,2,1022161793
200,1,3.5,1229886312
200,5,4,1229876436
200,10,4.5,1229887453
200,19,3.5,1229877095
201,1,5,939801780
201,11,4,939227085
201,16,4,939227554
202,1,4,974923506
202,2,4,974923336
202,6,5,974918622
202,10,4,974919042
202,11,4,975013705
206,1,5,850763267
206,7,4,850763310
206,14,4,850763367
206,17,5,850763267
208,10,2,940639452
213,1,3.5,1316196157
214,1,3,853937855
214,17,3,853937855
216,1,3,975211713
217,1,4,955942540
217,2,2,955942327
217,3,1,955944713
217,6,2,955935939
217,9,3,955941157
217,10,4,955940584
217,12,3,955945336
217,19,1,955945611
217,20,2,955941424
219,1,3.5,1194681084
219,2,2.5,1194740185
219,6,3.5,1198783144
219,10,4.5,1194932162
219,19,2.5,1194932235
220,1,5,1230055565
220,6,3.5,1230061735
220,10,4,1230055828
221,2,3.5,1111177796
222,2,2.5,1391353926
222,19,3.5,1391351897
223,1,3.5,1226209758
226,1,3.5,1095662606
226,2,3,1095662788
226,3,3.5,1095662861
226,10,4,1095662675
226,16,4.5,1095662900
226,19,3.5,1095662814
227,17,3.5,1447210004
229,1,5,838144316
229,5,3,838143681
229,10,4,836941790
229,19,3,836942063
230,2,2.5,1196305107
232,1,3.5,1076955621
232,2,4,1085351710
232,10,3,1218167397
233,1,3,1524781249
234,1,5,1004409347
235,10,2,841422389
235,11,4,841422530
239,1,4,1221158265
239,6,5,1221158564
239,11,5,1221159019
239,16,4.5,1221159148
239,20,3.5,1221147484
240,1,5,849122434
240,2,5,849122404
240,3,4,849122858
240,10,3,849122194
240,16,3,849122640
240,19,5,849122301
243,10,5,837155138
244,6,5,975092819
244,10,5,975091789
246,17,5,1354126066
247,1,5,1467644119
248,10,3.5,1534591944
249,1,4,1347317775
249,2,4,1353800871
249,19,3.5,1354107358
249,20,3.5,1355366891
252,1,4.5,1498284904
254,1,4.5,1180446553
256,18,5,1447000271
257,7,1,1141625546
257,16,3.5,1141625441
259,2,2,1146845339
261,16,4,1404881583
262,4,1,840306203
262,7,3,840306238
262,10,2,840305646
262,17,3,840305810
263,1,4,940384199
263,11,4,941590364
263,17,5,940384427
264,1,4,1136978964
266,1,2,945669542
266,6,4,944980835
266,16,5,944981193
266,17,1,944980787
269,1,5,850865423
269,3,4,850865480
269,5,3,850865480
269,6,5,850865480
269,9,2,850865553
270,1,5,853918728
270,3,3,853918793
270,5,3,853918793
270,6,3,853918793
270,7,3,853918793
270,9,3,853918943
270,14,5,853918850
270,17,4,853918728
273,1,5,835861234
273,12,1,835860711
274,1,4,1171410158
274,2,3.5,1171934785
274,6,4,1197022122
274,8,3,1172030892
274,10,4,1171428459
274,12,3.5,1171829597
274,16,4.5,1171493420
274,19,4,1171934796
274,20,3.5,1171830022
275,1,5,1049076484
275,17,5,1049079511
276,1,4,858350384
276,2,4,858351189
276,5,3,858350427
276,7,4,858350645
276,12,4,858350757
276,19,4,858351186
277,1,4,861812794
279,1,3,1506394495
280,1,4.5,1348435273
280,7,4.5,1348532595
280,19,3,1348435266
282,1,4.5,1378495714
282,6,4,1378497085
282,10,3.5,1378497072
282,16,4,1378491787
283,1,3,901227602
284,2,4,832699451
284,10,4,832699451
284,15,4,832699795
284,19,4,832786975
284,20,1,832699760
286,6,4.5,1119563039
286,7,3.5,1119562096
287,16,2,1110229950
288,1,4.5,1054568869
288,2,2,978467973
288,3,4,975691635
288,5,2,978622571
288,10,3,978465794
288,12,2,978622871
288,13,2,978469581
288,17,3.5,1054569627
289,3,2.5,1143424657
289,16,4.5,1143424648
290,1,4,975031464
290,11,4,974943069
291,1,4,1453051567
292,1,4,1219625000
292,10,3.5,1219625069
292,19,1.5,1442099069
293,1,3,1044870886
294,2,3,966634189
294,3,1,966596854
294,6,3,966597476
294,10,3,966634030
294,12,1,966597190
294,19,2,966597233
295,18,3.5,1320064940
297,6,5,900871748
298,1,2,1447518257
298,2,0.5,1450452897
298,16,4,1447597782
299,2,3,974620151
301,10,4,1211378532
301,17,4,1211378910
302,3,3,854472084
302,14,4,854472122
302,17,5,854472022
303,16,2.5,1053302761
304,1,5,881428344
304,2,4,891173962
304,7,4,881428370
304,10,4,891173528
304,11,5,891173135
304,13,4,913327439
304,17,3,891174111
305,2,3.5,1460136227
305,6,3.5,1460222104
305,16,4.5,1460136042
307,1,4,1186160893
307,2,2.5,1186161482
307,3,3.5,1186161652
307,10,2.5,1186161010
307,16,4.5,1186087665
307,18,3,1186410788
307,19,4,1186084466
308,2,3,1421374418
308,3,0.5,1421374465
308,6,1,1421374400
308,19,1,1421374425
310,16,1,1078647827
311,16,2.5,1057854247
312,6,4,1043177752
312,16,4,1043177752
313,6,3,1030556299
313,10,4,1030556439
314,1,3,834398280
314,6,3,842432711
314,7,4,834241492
314,10,3,834241870
314,11,5,834241810
314,15,2,834428676
314,17,4,834398442
317,6,5,1430532917
317,16,5,1430598211
318,2,3.5,1270753195
318,6,4,1347180277
318,18,3,1426353075
318,19,3.5,1262805276
321,2,5,843212595
321,3,3,843212762
321,5,3,843212719
321,19,3,843212522
322,1,3.5,1217676206
322,2,3,1217676495
322,10,4,1217676313
322,11,4,1217676534
323,1,3.5,1422640363
323,2,4,1422640110
323,17,3.5,1422640288
323,19,2.5,1422640116
325,6,4,1039398204
325,19,2,1039395714
326,20,3.5,1322250792
328,1,5,1494210665
328,13,3,1494212082
330,1,4,1285904910
330,2,1.5,1285905277
330,3,3,1285905545
330,16,3.5,1285905440
331,10,3,1537157573
332,1,4,1352672340
332,16,3.5,1352673555
334,1,3.5,1225477466
334,10,3.5,1234629982
336,1,4,1122227329
336,6,4,1122227549
337,1,4,860255715
337,3,4,860255784
337,5,4,860255784
337,6,5,860255784
337,7,3,860255784
337,9,5,860255929
337,12,3,860255992
337,14,3,860255866
337,16,4,860256120
337,17,4,860255716
339,1,4,1460183470
339,6,4,1460345729
339,16,4.5,1460794139
340,10,4,848666415
341,1,5,1439750939
345,11,2.5,1342828883
346,17,4,1155066710
347,1,5,847645986
347,2,3,847645925
347,10,4,847645690
347,11,4,847645925
347,19,4,847645789
349,10,4,834750699
350,1,4,864940931
350,7,3,864941017
350,12,3,864941118
350,17,2,864940932
351,12,5,1325978665
353,1,5,831939685
353,2,4,831939875
353,5,3,831939914
353,6,4,831939947
353,9,3,831940313
353,10,3,831939669
353,11,4,831939792
353,19,4,831939775
354,10,3.5,1200870391
357,1,5,1348610184
357,2,3,1348611277
357,11,3.5,1348612270
357,16,3.5,1348610125
357,17,5,1348612178
357,19,2,1348612202
359,1,4,1198112023
359,2,3.5,1198112829
361,10,3.5,1204045505
362,6,4,1530637587
362,16,4,1530640994
364,1,5,869443366
364,9,3,869443802
367,1,5,997811550
368,3,3,971273951
368,6,4,971275527
368,10,3,971276726
368,16,4,971275668
369,19,4,1237081519
372,1,3,874416443
372,6,5,874415865
372,8,2,874415441
372,10,3,874416808
372,11,4,874415285
372,14,4,874416949
372,16,4,874415966
373,1,3,846830172
373,2,3,846830111
373,6,5,846830247
373,11,2,846830094
373,16,4,846830296
373,19,1,846830035
376,10,4.5,1364994181
376,19,2,1364994453
377,19,2,1340342704
378,1,4.5,1445347576
379,19,2,847397556
380,1,5,1493420345
380,2,5,1493420295
380,6,5,1494278663
380,10,5,1493419787
380,12,4,1493668065
380,16,3,1494803499
380,18,4,1494278868
380,19,5,1493667522
381,1,3.5,1164383653
381,2,4,1166971855
381,19,2.5,1165975855
382,1,4.5,1515162628
385,1,4,834691642
385,6,3,840648313
385,10,3,834691622
385,14,3,834692097
385,16,3,834691914
386,6,3,842613783
386,10,3,842610246
386,16,4,842613849
386,20,2,842614033
387,10,3.5,1094938515
387,11,2.5,1117415000
389,1,5,857934174
389,5,4,857934242
389,6,5,857934242
389,9,3,857934552
389,17,4,857934174
391,1,3,1032388077
391,6,4,1030944221
391,10,3,1030944309
395,2,3,841503884
395,10,3,841503555
396,1,5,1111688626
399,1,4,1167220428
400,6,5,1498870480
401,1,3.5,1510450550
402,5,3,849598135
402,9,3,849598259
404,11,4,838376006
404,17,4,838376049
405,16,4,1295916006
408,10,4.5,1467913128
408,19,3.5,1469521999
410,3,4,990910830
410,11,3,990910298
411,1,5,835532155
411,2,4,835532398
411,4,2,835533021
411,7,3,835533471
411,10,3,835532065
411,11,4,835532370
412,1,2,939114353
412,17,5,939136944
413,16,5,1484440002
414,1,4,961438127
414,2,3,961594981
414,3,4,961439278
414,5,2,961437647
414,6,3,961515642
414,7,3,961439170
414,8,3,961594849
414,10,3,961515863
414,11,5,1052148205
414,15,2,961514611
414,16,3,961517557
414,17,4,961513829
414,18,3,961682128
419,10,3.5,1321659128
420,1,4,1218207191
422,1,4,986173307
425,2,3,1085477682
425,6,4,1085477536
425,10,3,1085477406
426,2,4.5,1451080838
427,16,4,1053068794
428,9,2,1111524871
428,19,1,1111523373
432,1,2.5,1316391457
432,2,4,1316391739
432,19,2,1316391760
434,1,4,1270604402
434,2,2.5,1271039378
434,6,4,1270603905
434,10,3.5,1270606683
436,1,4,833529571
436,2,4,833529751
436,8,3,833530760
437,5,2,859721015
437,6,5,859721015
437,9,3,859721103
437,14,3,859721080
437,16,5,859721743
437,17,4,859720978
438,1,4.5,1105650469
438,6,5,1105664272
438,10,4,1105664201
438,11,4,1105668426
438,19,3,1105666629
441,10,4.5,1449070452
443,1,4,1501722482
444,6,4,832677558
444,16,4,832678415
445,17,3.5,1454621917
446,2,3,843839379
446,10,3,843839232
446,11,4,843839379
446,16,3,843839544
446,17,5,843839379
447,2,5,836961067
447,10,3,836960825
448,1,5,1019126661
448,2,3,1019125424
448,3,3,1019128536
448,5,3,1019128415
448,10,4,1019124400
448,12,2,1019563753
448,16,5,1019138531
448,19,2,1019132168
448,20,3,1019124922
451,1,5,854089165
451,5,3,854089243
451,6,4,854089242
451,7,3,854089243
451,17,5,854089172
452,10,4,1013395144
453,1,5,1005966797
453,10,2,972621985
453,16,3,972622830
455,11,4,836436201
456,1,5,856883308
456,3,3,856883349
456,5,3,856883349
456,9,4,856883450
458,2,4,845653124
458,5,3,845652992
458,10,4,845651737
460,1,4.5,1359177505
462,1,1.5,1154037653
462,10,3,1269929071
462,16,3.5,1123893685
464,9,2.5,1287400084
464,16,4.5,1287400356
464,20,4,1275548142
468,1,4,831400444
469,1,4,965336888
469,6,3,965336673
469,10,2,965334356
469,11,3,965425831
470,1,4,849224825
470,2,3,849224778
470,3,3,849370396
470,5,3,849370453
470,6,3,849843318
470,7,3,849370453
470,10,3,849075144
470,14,4,849843318
470,19,3,849075545
471,1,5,1496671820
474,1,4,978575760
474,2,3,1046886814
474,5,1.5,1053021982
474,6,3,1047054565
474,7,3,978576381
474,11,2.5,1053021437
474,14,3,1120827247
474,16,4,1088426731
474,17,5,974668666
475,2,4.5,1498031744
475,19,4,1498031776
476,1,4,835021447
476,2,4,835021693
476,10,3,835021420
476,11,3,835021635
476,13,3,835022487
477,1,4,1200939636
477,2,4,1200939962
477,3,3,1200941177
477,19,3,1200939977
480,1,3,1179178004
480,2,3,1179178191
480,3,2.5,1179178556
480,6,4,1179162163
480,10,4,1179177922
480,16,4,1179161099
480,19,1.5,1179178233
482,2,4.5,1105395956
482,16,2,1105396054
483,1,4,1178293130
483,2,4,1178293652
483,5,2.5,1327277284
483,10,2,1178293444
483,16,4,1178293782
483,18,4,1215897224
483,19,3.5,1181494938
484,1,4.5,1342295949
484,2,2.5,1342296219
485,10,4,837943350
486,6,5,839537263
486,10,4,839537237
488,1,4.5,1112382025
488,17,5,1112382176
489,2,2.5,1333101570
489,5,2,1385823772
489,7,4,1334587547
489,10,2.5,1333101410
489,11,1.5,1334170648
489,17,4.5,1332773255
489,18,2,1333234401
489,19,2,1333101593
490,1,3.5,1328229305
490,5,0.5,1324370305
492,1,4,863975949
492,3,4,863976005
492,5,3,863976004
492,6,3,863976004
492,7,3,863976055
492,9,5,863976201
492,12,3,863976249
492,14,3,863976101
493,6,4,1001562846
495,19,4.5,1458636447
497,2,2.5,1429127190
497,19,4,1429127195
498,7,4,839197378
498,10,3,839197307
500,1,4,1005527755
500,11,1,1005528017
501,2,3,844973419
501,3,5,844973817
501,5,3,844973535
501,6,3,844973487
501,7,4,844973817
501,8,3,844974090
501,10,4,844973340
501,11,3,844973340
501,15,1,844973980
501,16,3,844973535
501,17,3,844973419
501,18,5,844974006
501,20,1,844974037
504,1,4,1063644695
509,1,4,1435992343
509,5,1.5,1435992893
509,13,3,1436101243
509,17,3,1435992515
509,19,4,1436027225
510,7,1,1141158812
510,16,1,1141158760
512,2,3,841449636
513,7,3,1159980407
514,1,4,1533872400
514,11,4,1533949297
514,16,3.5,1533872553
517,1,4,1487954343
517,2,3,1487954340
517,10,0.5,1487957717
517,17,0.5,1487953834
520,10,4,1326609139
520,19,1,1326609359
521,5,3,852713143
521,6,4,852713143
521,7,3,852713143
521,14,4,852713185
521,18,4,852713356
522,1,3,1253344674
522,10,4.5,1253344761
523,2,4.5,1503126180
524,1,4,851608466
524,6,4,852404399
524,10,4,851608818
524,12,1,852404800
524,19,3,851609256
524,20,2,851609083
525,1,4,1476475973
525,2,3.5,1476480324
527,2,4,1033173338
528,1,2.5,1391736605
529,1,3,855583216
529,7,2,855583292
530,11,4,843227087
531,10,4,1032961647
532,6,5,1025523798
533,1,5,1424753740
534,1,4,1459787997
534,2,4.5,1459787996
534,10,4,1459787996
534,19,4,1459787996
541,1,3,835643027
541,7,4,835644446
541,10,4,835642985
541,11,4,835643146
541,15,3,835643931
541,19,2,835643052
544,1,3,850688537
544,3,3,850688562
544,14,3,850688581
550,1,4,1488728441
552,3,1,1111472953
552,19,3.5,1111473056
553,6,5,1219558120
553,16,5,1219558107
555,1,4,978746159
555,3,5,978747454
555,19,3,980123949
557,10,4.5,1452797765
559,1,5,865095758
559,2,4,845476032
559,6,5,865095857
559,10,3,845475880
559,15,3,845476569
559,19,2,845475946
560,1,3,1469653413
561,1,4,1491094681
561,2,4,1491094318
561,5,3,1491094488
561,6,4,1491092289
562,1,4.5,1368893997
563,2,2.5,1447185161
565,19,3,846533399
566,2,4,849005893
566,7,4,849006845
566,10,3,849005345
566,11,5,849005826
566,17,5,849006000
567,1,3.5,1525286001
569,10,4,849190709
570,1,4,1181476989
570,2,3.5,1181477805
570,10,3.5,1181477300
570,11,3.5,1181477768
571,12,1,966901337
572,1,4,945892484
572,17,5,945888053
573,1,5,1186722182
573,2,4.5,1187044862
573,6,4.5,1248842019
573,10,4.5,1186722464
577,6,4,945967415
579,1,4,958881146
579,11,3,958879371
579,17,5,977364909
580,1,3,1167792349
580,6,4,1167789917
580,10,3.5,1167792602
580,16,4.5,1167790725
584,1,5,834987643
584,10,5,834987172
584,19,3,834987751
585,16,5,1307417343
586,2,4,1529901723
587,1,5,953137847
587,11,4,953138510
588,3,3,839317471
588,6,5,839316454
588,10,3,839316215
588,16,4,839316454
588,20,2,839317230
590,1,4,1258420408
590,2,2.5,1258420835
590,3,3,1258416995
590,5,2,1258421220
590,6,3.5,1258420706
590,10,3.5,1258420600
590,11,3,1258419975
590,17,3.5,1258418302
590,19,2,1258420848
592,2,4,837350242
592,6,3,837350390
592,10,3,837349966
592,15,4,837350747
592,19,4,837350082
594,2,4,1109037094
594,3,4,1108798921
594,11,5,1109036973
594,17,4,1108972872
596,1,4,1535709666
597,1,4,941557863
597,6,3,940420695
597,7,1,941558874
597,10,3,941729264
597,11,3,941558713
597,17,3,940362409
599,1,3,1498524204
599,2,2.5,1498514085
599,3,1.5,1498505071
599,6,4.5,1498539623
599,7,2.5,1498514161
599,9,1.5,1498504960
599,10,3.5,1498500281
599,11,2.5,1498516445
599,12,1.5,1519181787
599,15,1.5,1519239842
599,16,3,1498523389
599,17,3.5,1498501103
599,18,3,1498523048
599,19,3,1498524930
599,20,1.5,1498504813
600,1,2.5,1237764347
600,2,4,1237764627
600,4,1.5,1237760055
600,5,2.5,1237759452
600,7,3.5,1237851387
600,17,3.5,1237712509
600,19,3,1237709125
601,1,4,1521467801
602,2,4,840875851
602,6,3,840876055
602,10,3,840875622
602,11,3,840875825
602,14,5,840875999
602,16,3,840876085
602,19,2,840875700
603,1,4,963178147
603,6,4,963177624
603,16,4,963179585
603,17,3,954482210
604,1,3,832079851
604,2,5,832080293
604,5,3,832080355
604,6,3,832080355
604,14,4,832081027
604,17,4,832080092
604,19,1,832080050
605,1,4,1277097561
605,2,3.5,1277176522
606,1,2.5,1349082950
606,7,2.5,1171754710
606,11,2.5,1174349629
606,15,3.5,1171839063
606,17,4,1171838026
606,18,4,1171327151
606,19,2,1171814553
607,1,4,964744033
607,11,3,964744602
608,1,2.5,1117408267
608,2,2,1117490786
608,3,2,1117504413
608,10,4,1117408486
608,16,4.5,1189471181
608,19,2,1117504385
609,1,3,847221025
609,10,4,847220937
610,1,5,1479542900
610,6,5,1493850345
610,16,4.5,1479542171
